no in this case before discussing this with dessler you have publicly called him as a climate scientist and arrogant moron and a dictator how can you eect to have a friendly open discussion of science with him having done that,0.0,1.0
no you are a denier,2.0,2.0
inslee has released two parts of his extremely comprehensive climate action plan says it is the most comprehensive plan in the field just from what she has seen so far,1.0,1.0
and we have seen the same phenomenon of climate change hysteria in nutrition over yrs where junk science demonised cholesterol which led to fake dietary guidelines that caused the pandemic of chronic diseases,1.0,1.0
co2 is not a chemical it is a gas another stellar example of climate change deniers not having even the most fundamental understanding of the most basic science ula what happens to co2 at both when getting colder or warming climate brawl,1.0,1.0
since co2 is not proven in the least to affect our climate a doubling of co2 only significantly helps our planet you refuse to even consider this factual logic which makes you the crazy person,1.0,1.0
as much as i would love to give and the benefit of the doubt in their future plans for tackling climate change learning from the green wave etc things like this really make you feel they are just going to up their 'green pr and do little or nothing tangible,1.0,1.0
also has a defined policy on criminal justice reform take a look it is actually pretty good,1.0,2.0
conservative leader andrew scheer plans to drop a previous pledge to balance the budget within years if elected saying justin trudeau liberal gov't has made it impossible to do so responsibly cdnpoli,2.0,1.0
here a nice summary of the links between long term changes in climate climate and the increased incidence of wildfire if you are interested,1.0,1.0
it is your hypothetical that is irrelevant it does not in any way reflect reality and that is the entire point that was just laid out for you,1.0,2.0
it is possible but the length of time between family and picard is about years let us hope the federation has climate change under control to the point that years does not change much in the vineyard,1.0,1.0
also bordeaux bottles in burgundy somehow i do not think enough time has passed,2.0,1.0
are working to reverse eight years of climate inaction read my recent post about what the 116th congress is doing to address the impact of this crisis on everything from our farmland to our coastlines,1.0,1.0
there is no middle ground when it comes to climate policy if we do not commit to fully transforming our energy system away from fossil fuels we will doom future generations fighting climate change must be our priority whether fossil fuel billionaires like it or not,1.0,1.0
can not wait to see this hall when it opens the smithsonian renewed fossil hall sends a forceful message about climate change the washington post,1.0,1.0
she may well have had scientists contact herbut for every that did others did not those are the ones who are trained in climate science unlike joanne nova and in agreement that man made climate change is happening,1.0,1.0
more evidence that climate change deniers have no idea how science works deniers give themselves away by using faithbased words to describe acceptance of scientific facts as we skeptics are fond of pointing out reality is true whether you believe in it or not climate brawl,1.0,1.0
first there is no danger to climate change as co2 does not control temperature until you stop and realize the reality you are blinded by real solutions if you want zero co2 then you might want to read my tweets if not then is best according to gates,1.0,1.0
this firstperson account is a moving reminder of why we must tackle climate change,1.0,1.0
go outside and enjoy the wonderful weather the us is eeriencing this holiday weekend,2.0,1.0
this is a brilliant article on why climate action is a prudent course of action to all climate sceptics the question to be answered is what if you are wrong,1.0,1.0
global sea levels could rise more than feet by the end of this century if emissions continue unchecked swamping major cities such as new york and shanghai and displacing up to million people a new study warns,1.0,1.0
just because it has not been in the news as much does not mean the brexit threat has gone away,1.0,1.0
days to go frances for dublin,1.0,1.0
did you declare your fuel purchase we are proposing a bill that will require returning canadian travelers to declare their fuel purchase your vehicle will be defueled and filled up with the more environmentally friendly canadian blend,2.0,1.0
the drawdown study estimated that properly disposing of old refrigerants rather than letting them leak into the air would be equivalent to preventing nearly gigatons of co from reaching the atmosphere or more than years of us co emissions,1.0,1.0
now think of geoengineering by private companies who want to solve climate change this is what we have governments and international governing bodies to prevent,1.0,1.0
the has almost three full pages devoted to the march floods today with zero mentions of climate change,1.0,1.0
should big dams count as renewable energy california democrats divided climatechange,1.0,2.0
huge week for prospect debuts,1.0,1.0
y/o son playing ncaa football '14 and as offensive coordinator has guided ranked san jose state to the brink of a national championship,1.0,1.0
aquaman was the most comicbook comic book movie i have seen i cking loved it,1.0,2.0
fellow baseball dorks give a listen to yesterday 12/5 local hour podcast former marlins president david samson scorches earth on giancarlo stanton pudge rodriguez pokey reese heath bell joe girardi mat latos the padres derek jeter and more woo lawd,1.0,1.0
it is raining in san diego over memorial day weekend so either climate change is real or cobra commander weather dominator is real wake up sheeple,1.0,1.0
it is the paper of the rich upper class new yorkers always has been they want their weddings announced in it the 1st section advertising was always cartier etc,2.0,1.0
must watch climate emergency debate for once show some leadership and declare a climate emergency ndp ontario motion on climate crisis,1.0,1.0
honoured to be a part of mega tree plantation drive organized by maharashtra sikh association the aim is to plant trees all across from mankhurd to panvel to protect our environment against the harmful effects of climate change shiv sena,1.0,1.0
icymi what changed my mind about climate change via climatechange sciencematters,1.0,2.0
i start out with memes and pictures are not scientific evidence they do not show the full picture of the science of manmade climate change which has decades of evidence supporting it one picture or chart can not disprove mmcc that is not how science works go from there,1.0,1.0
sorry lorne but i will not invest time needed to understand this latest travesty from canada environment minister she has not worth my time or anyone she has become a dressup doll chattering whatever climate alarm mantras fall into her mind one of the worst pols in cdnpoli,2.0,1.0
you cannoti repeatcannot legitimately make this statement on climate change unless you can show that a such flooding has never happened before and you can actually draw a line to how co2 is causing this particular change since you tax co2 over to you,2.0,2.0
should have never pulled out of the paris accord shame on republicans climate change is real,1.0,1.0
is there another kind of interest than a vested interestor is that just an eression of personal bias i do not work for anyone i work with people i believe in i believe in the overwhelming benefits of fossil fuels i know the climate crisis is fake celebrate co2,1.0,1.0
no offense but shivering in your house at 65f in an attempt to prevent your heat death if minneapolis warms to 47f is ultrastupid climate brawl,1.0,1.0
nasa climate scam promoter kate marvel climate models that use more modern techniques to simulate clouds are now projecting more warming or degrees celsius in response to a doubling of co2,1.0,1.0
i am on with stuart varney and co at am est this morning topics are are new green deal and the prediction that million species will go extinct soon which is worse mass extinction or the end of the world you het one guess,1.0,1.0
have you read this,1.0,2.0
wow yes this does not sound like a scientist calmly trying to understand climate change rather a greenpeace activist calling for political change and this is an ipcc lead author,1.0,1.0
that is me whenever i turn up people say oh jesus,1.0,1.0
you truly are a quack scientist civil engineers globally are recalculating ismps to prepare projects to raise dikes along ocean and rivers dike adjustment contracts have already started trillions will be spent i guess they are all wrong and only you are right ru kidding me,1.0,1.0
new alltime record low temperature in illinois,1.0,1.0
worth reading,1.0,1.0
america corn farmers are disappointed in you our office is right down the road we would love to discuss with you the many benefits of corn thanks and for supporting our industry,1.0,1.0
i do not have an ideology and i am not a lukewarmer my credentials are pretty substantial you need to try harder if you want to convince anyone to dismiss this analysis,1.0,1.0
the recording for the conversation between michael mann myself david titley and patrick moore is now available,1.0,1.0
cfan predicts a below normal atlantic hurricane season,1.0,1.0
the last few decades have given us scientists who 've created a fictional world based on global climate models and a 'greenhouse effect they believe is the physical basis for their claim that co2 emissions cause climate change computer models that defy reality computer games,1.0,1.0
my weekly roundup of interesting articles on climate science and policy via,1.0,1.0
reconciling controversies about the global warming hiatus nature,1.0,1.0
yeah you have had it rough,1.0,1.0
globally we are facing economic damages of trillion yes trillion if the world gets degrees celsius warmer between now and according to the un ipcc report and we are on track to exceed that level of warming act on climate climate change,1.0,1.0
climate change alarmist definition doomsday cultist obsessed with the idea that humans drive climate change to the exclusion of any other reasonable hypotheses,1.0,2.0
ipcc ar5 reviewer notes list peer reviewed papers that show medieval warming period warmer and global but keep telling yourself there were simultaneously super cold areas springing up somewhere while people were growing stuff farther north than is possible today,1.0,2.0
let us not forget that weather is not climate we use this argument when deniers mention the weather however given last year rare tornado event i am also concerned that these weather events may be increasing in frequency i wonder what the data says,1.0,2.0
latest science proves that agw did not cause climate change on other planets such as mars and venus during the jurassic period when the dinosaurs roamed climatechange sciencematters,1.0,1.0
there is something very creepy about that yr old sweedish girl and what creepier is that the church of agw is treating her like a messiah,2.0,1.0
she is hysterical and oversensitive if were a truly credible scientist she would welcome questions and differing perspectivesesp those based on solid empirical data instead she simply blocks everyoneandanyone who dares challenge her by claiming they are disrespectful,1.0,1.0
australia plans coalfield the size of britain in climate change uturn world the times,1.0,1.0
terri we pushed hard for change of gov we said it a million times greens preferenced alp across the country we are gutted now we need to fight lnp on climate yet qld alp seem to be running up white flag on coal fasttracking adani we need yr help do not back coal,1.0,1.0
one of the scariest sentences i have read for a while,1.0,2.0
after welcoming with open arms to the great state of queensland has now invited this is part of her governments drive to support jobs and businesses in queensland has been a long supporter of adani,1.0,2.0
i am getting fed up that little girls may now believe that icebergs are caused by climate change,1.0,1.0
raw sewage from quebec is ok it is only alberta energy that is causing climate change what a fking joke,1.0,1.0
is team oil vs team climate change there has no middle climatechange,1.0,1.0
any halfwit like premiere kenney could have fooled albertans last election doug ford could have done it to us just as easily we wanted to be fooled needed it but you think they fool the money people at the banks great big irrefutable resounding no,1.0,1.0
out of of the costliest disasters in canadian history were in alberta the connection to climate is clear to science and the nonblinded how will our latest fire rate once the horror and sheer terror fades will we be getting tired of this anytime soon,1.0,2.0
we all want to villainize some careless halfwit for blindly tossing a lit cigarette from a passing car that torches our forests to the ground and by all means villainize them but the real folks to blame if you do nothing for climate then look in a mirror it is you own it /end,1.0,2.0
when fort mac went up in flames most of us in the climate community kept mum on the climate connection to more and bigger forest fires that was your freebie there will not be any more it does not help to not show the connection,1.0,2.0
we at coveringclimatenow are honored that america greatest tv journalist is helping us launch an effort to dramatically improve media coverage of the climate crisis join us email coveringclimatenoworg/ and watch bill full speech,1.0,1.0
perhaps they are more climate laggards the ones the teachers spend extra time with 80/20 rule a lot of politicians are in this group that do not deny climate change but will drag their feet a lot before they will do anything about it,1.0,1.0
i read whatever i can but my issue is this i read one contrary and it is peerreviewed and from someone who seems credible and rather than an honest look at it you immediately resort to discrediting by any means anyone contrary to your group think is renounced tarred and,1.0,1.0
what do you see when you look at this national academy of sciences report lower sea levels in the future,1.0,1.0
which part of this do you not understand and do not bother with firing back any of the usual denialist garbage you have zero evidence to support any claim that attempts to deny the established facts of climate science,1.0,1.0
you are losing it justin cbs boston is not a scientific journal,1.0,1.0
so you are saying public investment in renewable infrastructure and discouraging fossil fuel use by tariffs on petroleum diesel and coal will do nothing if so you could not be more wrong people respond to financial incentives proven what is affordable people will use,1.0,1.0
in addition ecosenselessnow has no degrees or training in the climate sciences,1.0,1.0
even the term 'climate denier there is a spectrum of people in here from the slightly skeptical about soln to actual eerts some having actual dialogue and some who are not denying ything but you just lump everyone together and label that seems rather familiar historically,1.0,1.0
so gerald aside from your routine post are you refuting this video are you going to just call it a lie or that it has been debunked without providing contrary research or the one graph you rely on,1.0,1.0
so far the warming predictions have been accurate within a range of plus/minus degrees breakdown of historical predictions here,1.0,1.0
blame wobbly jet stream caused by warming arctic region still climate crisis,1.0,1.0
stupid is as stupid tweets since he is so convinced that climate scientists are wrong i am sure he never checks the weather online because you can not just trust those climate scientists,1.0,1.0
david suzuki was always a knownothing huckster who got extremely wealthy by spouting his garbage which the gullible swallowed without question he is a charlatan hypocrite and a crook peddling his crap to anyone who is stupid enough to buy it,2.0,1.0
canada carbon tax this decision confirms that putting a price on carbon pollution and returning the revenues to canadians through the climateaction incentive rebateis an effective and essential part of any serious response to global climate change,1.0,1.0
if you call my candor and manners passiveaggression that is your perception i am opening to any convo and will happily read any study you post i have already said i agree with the idea that humans are affecting the climate i believe that the jury is out on magnitude,1.0,1.0
so i will put you down as a no for reasonable persuasive and conversant,0.0,1.0
and gerald to his credit does have knowledge on the matter and does post stuff to support it he just does not believe others do and when they do he denounces it as a lie or that it is been debunked not a big deal this is just entertainment so relaxits not personal,1.0,1.0
what is going on here is proudly canadian just a name or an idea bc you seen to have taken something that should be for everyone and made it about your political stripe i dont think the cbc can match this ass kissing at first i thought it was a parody acct,1.0,1.0
the bike lane on college at beverley has been a disaster for months because of construction we finally got the developer to install some fixes it is not perfect and we will continue to monitor but we hope this helps,1.0,1.0
just bought a baguette from pret a manger and realised that it may be the last time i eat french food on european soil until the next time i am staying in my te near buislesbaronnies obvs henceforth i live on a diet of rage and kale can not do without kale,1.0,1.0
the truth is that mainstream climate science is the one denying reality by advocating the ridiculous greenhouse theory which violates laws of thermodynamics and is not supported by either contemporary nasa planetary data or earth past geological record it is truly crazy,1.0,1.0
critique of moderates is spot on moderates are more naive than the visionaries if they think tinkering around the edges will solve systemic problems in our democracy and economy it is time to rewrite the social contract not manage decline,1.0,1.0
what climate emergency lmao we are having a normal canadian winter but yet people are still trying to say that the sky is falling,1.0,1.0
our cities need to be more ambitious about embracing walkable transitoriented densities too many have tepid unambitious goals around stopping sprawl maybe we need some kind of crisis like flooding or fires to drum up some urgency about the climate crisis oh wait,1.0,1.0
so i guess ontario is just going to ignore global warming this is going to be a tough years firstback resistford,1.0,1.0
if you are catching up on podcasts this weekend you might want to give this a listen elaining how he changed his mind on climate change and the differenbce between justin amash and rand paul,2.0,1.0
"a new study suggests that as earth climate continues to warm and the planet ice sheets continue to melt seas could inundate cities around the world displacing almost 200,000,000 people by the end of the century",2.0,1.0
"the committee on climate change has called for 32,000 hectares annually of net woodland increase for the next years moving the uk from to woodland cover we can not combat climate change without trees",1.0,1.0
it is not melodramatic to say that lives are on line this november whether it comes to gun control climate change lowering drug prices or criminal justice reform va could finally pass lifesaving legislation that has been consistently blocked by the gop for years vote them out,1.0,1.0
she does not like canadian farmers that argue her global warming rhetoric for the record i do not like anyone ramming that rhetoric down my throat as i struggle to combine my crops that are under snow,1.0,1.0
hey now is it time to address climate change,1.0,1.0
more news,1.0,2.0
she gets criticized for lying about climate change simple stop lying and people will stop the criticism,1.0,2.0
really the icebergs have been floating down the eastern coast for as long as anyone can remember and she thinks it is global warming deceit and lies is her modus operendi,1.0,2.0
the ipccs numbers say the global temperature has not changed in years look it up,2.0,1.0
flakes i think you meant people educated enough to realize that altering the atmospheric chemistry would inevitably alter the climate,1.0,1.0
and you can just bet equilibrium has not changed much so hello 20m sea rise and the extinction of so many species due to their inability to adapt so fast rate of change is what kills not change itself so yes change is always happening but not like this,1.0,1.0
shipley mp should be more funding for jc more climate change measures in the shipley area weather forecasts every minutes we want adam and we want him now showbiz,1.0,1.0
writing an essay about climate change so this shit aboutta be pages long sksksksk,1.0,1.0
you have held back in using the term dribble have not you i could suggest a number of alternatives pictured are coalition ministers discussing climate and related policies supposedly for our benefit,1.0,1.0
the protests are a part of 'fridays for future movement which demands governments to take action on climate change,1.0,1.0
also do you have a climate change plan yet or are we just gon na drink cheap beer while watching the world end,1.0,1.0
awesome figuarts spidey ya he has shorter than most shf iirc,1.0,1.0
oil and gas companies claiming to support climate change reform initiatives are simultaneously spending billions to stop tougher laws climate emergency springst,1.0,1.0
if there was a general election tomorrow how would you vote,1.0,2.0
do not blame the server for working and keeping her kids fed blame jt and his propaganda machine for the failure,2.0,1.0
every other party frantically writing a climate change policy last night marian green wave ep210 le1 european elections201 green,1.0,1.0
low taxes and limited government gutting healthcare destroying env protections no climate plan crumbling roads and bridges slashing public ed and soc services righttowork slave wages tax cuts rich corp and greater gulf between super rich and poor scheernotfittogovern,1.0,1.0
the herring fishery is huge business in the us some years fishermen bring in more than million pounds of the fish that is a lot more than us fishermen catch of the popular food species like soles and haddock it is used as bait and people also eat it as kippers for ex,2.0,1.0
but recruitment young fish entering the population of herring is really poor right now feds are slashing quotas and the reason for the population trouble is not clear could be climate change overfishing predator abundance something else,2.0,1.0
have i been hyperbolic and overly alarmist since anytime i ask myself that question i think about dying migrant kids school massacres people using gofundme to pay medical bills handmaid tale laws being passed to control women then i realize i am not alarmist enough,2.0,1.0
nope i dislike quasistalinist demands for apologies i have defended and will defend my views on iraq and syria and milosevic and the soviet union and more as you defend yours how about a real debate on us foreign policyi will ask for no apologies on a campus this fall,1.0,1.0
not a single tree planted on these beautiful roads think how much more beautiful if all our road reserves were mini forests,1.0,2.0
i keep seeing articles about doctors writing prescriptions for time in nature or the scientific evidence around nature as therapy it would be pretty cool to see a medical platform vying to fight climate change here is my daily dose via vermont,1.0,1.0
they are obviously heavily invested in exn i need to find some shareholders of exn bp etc so we can sue the company for their lies and the harm they are causing which in the long run harms shareholders,1.0,2.0
so when climate kills oceans and life dies the earth will have no value,1.0,2.0
from without the radiative forcing supplied by co2 and the other noncondensing greenhouse gases the terrestrial greenhouse would collapse plunging the global climate into an icebound earth state,1.0,1.0
i have not looked into that but it is possible it is the long term sustained trend that we have to look at just taking snippets to underpin an argument is not scientific you are not contributing to the discussion if all you do is argue a belief and ignore facts that do not fit,1.0,2.0
as an estimated million people in countries took part in a global climate strike friday researchers delivered good news about such protests they work extinction rebellion,2.0,1.0
in her strong piece on the frackedgas fight in weymouth ma asks the obvious question that rarely if ever does considering climate change it is reasonable to wonder should we continue to invest in fossil fuel infrastructure,1.0,2.0
here a panorama of the huge turnout at the klimamarch here in copenhagen today,1.0,1.0
climate change can be reversed if we act now producer of ice on fire new documentary we do not need advanced technology mother nature has seaweeds kelp which sequesters five times more carbon than landbased plants,1.0,1.0
if you are building something interesting and need money morgan creek digital has no problem being the first and/or only investor in a fundraising round in fact we prefer it,1.0,2.0
arguably it is immoral to cause eg the poor of bangladesh to loose their land to rising sea levels caused by global warming in the interests of maintaining a high stand of living in the developed world we need to seek the compromise that best achieves our moral goals,1.0,1.0
smart guidance to protect biodiversity enhance resilience of ecosystems and benefit people in a time of climate disruption,1.0,2.0
that is exactly right as soon as climate change was mentioned over decades ago the pr juggernaut of the fossil fuel industry swung into action we have all be asleep at the wheel,1.0,2.0
i have my original copy somewhere but ironically it is of more significance to today children nearly years is a long time for the message to get through,1.0,2.0
there is no nice way to describe this so i will just come right out and say it is arrant bullshit,1.0,2.0
"there are not scientific camps there are the scientists 13,200 of them who produce the ipcc report based on rigorous research all over the world and there are a bunch of charlatans who do not produce any research and are put there by rightwing media to confuse people",1.0,2.0
we have been deluding ourselves because it seems so comfortable we confuse the weather we eerience with the actuality of global warming we have to commit to much bigger emission cuts or face mass extinctions and human and economic disaster,1.0,2.0
suggests you are focused on notionalism going through the motions yourself rather than on results you are hardly arguing the country performance on maintaining biodiversity radically improved after and you may answer or on planning or climate they were ineffectual,1.0,1.0
morning join us for twitter church this is a gathering of all faiths all sexual orientation and all types of struggles where we lift each other up in prayer and positive well wishes so let us start our day with a prayer for one another can i pray for you,1.0,2.0
it is scary that in primary school we were told that climate change would be something of the very distant future the fact that now the world could stop functioning by shows how much damage we have done in the past decades,1.0,1.0
insulating homes provides good jobs that can not be outsourced save families money builds resilience because homes stay more comfortable longer during power outages,2.0,1.0
yes recently i started to think about slowing down being present for other species other beings during times of loss and damage,2.0,1.0
what is wrong with us this is not a good thing the planet is dying what good is yet more oil and gas when we do not have water food or oxygen,1.0,1.0
coveney said the climate change argument was being oversimplified as an urbanrural divide,1.0,1.0
well done but i want to remind you your real challenge starts now,2.0,1.0
its not a theory we can measure temperature we can measure co2 concentration nasa can see glaciers melting oceans are getting acidic and warmer we live in climate change now in europe we can see it,1.0,1.0
we can not have tourists driving around canada with this horrendous climate change going on keep them out,1.0,1.0
so every time there is a storm a fire a flood earthquake you are going to be on the climate change rant this is exhausting,1.0,2.0
yes heidi this is her easy goto election campaign rant charge a tax in the name of saving the earth and every time we have weather of some sort somewhere she can claim that its climate change and instill fear/guilt into everyone canada trees clear our emissions,1.0,1.0
this is a straight up lie my husband and baby are the best things in my life and i am certain most women would say the same about their families only a sad jealous loser trying to subvert younger naive women would say write such an evil thing,2.0,1.0
this one temp chart at a single station says the earth is cooling that claim is densely stupid even by your standards which is no easy feat why do not you just go all in on stupid and claim global warming is a hoax because the earth is not a globe climate brawl,1.0,1.0
eamon no,2.0,1.0
i want enough global warming to make a mini elephant,1.0,2.0
if you fill one container with air another one with co2 and leave them standing on the shelf for a few days the one with co2 does not become warmer therefore climate change is a hoax,1.0,1.0
climate change we are too far gone at this point to make a serious impact on escalating climate conditions however we should slow the clock as much as we can and begin investing in ways to maintain our livability through the coming crisis,1.0,1.0
they came together to fight shouldertoshoulder against a common enemy no winter is not coming neither the area has white walkers living beyond the wall their enemy is fiercer than any fictional character it is real and it is called climate change,1.0,1.0
why do big brands invest in stupid things that can end up being risky in the wrong hands instead of investing in research for important issues like climate change,1.0,1.0
3/ in the original thread i found that members of congress had twitter accounts that were following at least one climate scientist however after writing that thread several climate scientists announced getting new followers eg,1.0,1.0
we dont have more time for your brand of progress on your brand of issues that matter most climate change is not going to wait on you to reach across the damn aisle people are dying because they can not afford your pal obama progress on healthcare get out of the way joe,1.0,1.0
before the sand used to stretch out far and when we swam we could see the sea floor and the coral now it is cloudy all the time and the coral is dead tuvalu is sinking,1.0,1.0
'climate action and biodiversity loss,1.0,1.0
evidence compiled by who universities,1.0,1.0
folks in el reno had about minutes of warning which is no fault of the nws qlcs line tornadoes form very quickly and while damage is significant this is a rare tornado as most linetornadoes are weak okwx,1.0,1.0
line tornadoes may typically be weak but with the effects of climate change bearing down on us they are going to become more common and worse things will happen terrible situation we have gotten ourselves into for greed and love of money,1.0,1.0
the impossibleburger by is awesome but when you eat it remember that cows are not the challenge in the fight against climate change fighting climate chaos is all about ensuring no new oil gas or coal and phasing them all out by,1.0,1.0
absolutely for me this is the key to countering fake news etc on the principle of teach a man to fish and you feed him for life etc critical thinking not really taught in the uk pre16 and it was the groups with no formal education beyond that which voted to leave,2.0,1.0
but i have to keep pointing out to people in actual fact the majority of leave voters were comfortable middle and upper class older people in the south east,2.0,2.0
i think that many feel left behind they feel that their voices are not listened to and someone comes along and says the things they want to hear even if they are lies,2.0,1.0
climate emergency,1.0,1.0
we could work together on the big problems facing america we could solve the border crisis lower the cost of prescription drugs fix our broken budget and come to an agreement on infrastructure but democrats are more interested in stopping president trump 7/7,1.0,2.0
still waiting on gop plans for healthcare infrastructure election security jobs wage increases real tax reform real climate change policy come up with something anything that actually benefits the american people to work on gym,2.0,1.0
barnaby joyce on people with excess money preaching on climate change/energy policy we can not have kids coming home from school and not having so much as a toaster in the house because they do not have power what right do we have to put these people back to the time of candles,1.0,1.0
it is disgraceful to host mad climate alarmists all gore at the eense of taayers palaszczuk is ignoring queenslanders stand on climate hoax so clear at the last federal election month more and she has finished,1.0,1.0
setting myself a challenge to go one whole day without hearing these two words climate change do you think it is possible i have doubts but we will see how we go,1.0,1.0
the education institutions must be cleaned out from all these teachers etc who are frightening the kids with the climate change bs and balanced debate must be introduced because each year that is another crop of greens ready to vote and the end result is someone like dinatale as pm,1.0,1.0
now we see floods refugees fires displacement loss and we say 'climate change which of course is right but what other questions is climate change insisting we learn to ask about where to build how to live and what our responsibilities to each other are,1.0,2.0
terry could you please supply scientific data that proves that bleaching is affected by temp when the two major bleaching events 2010/16 were below average for all water temp data sets thank you in advance greatbarrierreef,2.0,1.0
it must be frustrating when a climate change skeptic demands evidence and a scientist readily provides it,1.0,1.0
if this does not frighten you a teensy bit you are simply not paying attention methane is far more potent a threat than carbon dioxide and has the ability to create powerful feedback loops which may take the climate problem beyond our reach,1.0,1.0
"agreed british steel is not inherently unprofitable it is a victim of mad uk and eu policy on energy and attitude to chinese dumping 25,000 jobs deserve at least a fair crack and a level playing field consideration of local and strategic interest is needed",2.0,1.0
scheers plan is nothing more than eanding oil and gas production the conservatives continue to do what conservatives do well relying on outdated uncompetitive technology and economics practices cdnpoli,2.0,1.0
i understand climate change but the whole idea of carbon tax to combat it is a joke it is just another tax on the ordinary person governments should be forced to show how exactly the additional taxes is used to combat climate change,1.0,1.0
do you think that it may if it is island habitat had not been destroyed by ocean level rising are you now saying that i did not provide what was asked for it is the first species that we know of to die solely from climate change,1.0,1.0
right now in copenhagen klimamarch folkets klimamarch climate breakdown,1.0,2.0
apple tim cook says his generation failed on climate change we spent too much time debating cook told tulane university graduates during a commencement speech in new orleans,1.0,1.0
it is horrifying the east coast of antarctica is thawing at the top end of predictions if the west coast does the same there is enough ice to increase sea levels by meters,1.0,1.0
like if i make a dark joke about our world ending bc of climate change niggas really stressing over grades like the world not ending in years i think to say you can not interact with that obviously broad joke bc i chose to say the nword is a reach,1.0,1.0
our take on what the outcome of le1 and ep201 means for climate activism and climate policy in ireland it is a climate emergency now act like it politicians must now take climate change from the doorstep to the statute book climate action now,1.0,1.0
i and a good number of my colleagues in fusion are involved with xr and all of us are strongly motivated by fighting climate change we have recently started dipping our toes in exchanging views on nuclear turns out we are not alone but also if you are gentle and humble it is fine,1.0,1.0
to fight climate change we need to keep it in the ground it is that simple norwegians are starting to question their biggest ert and source of wealth amid growing concerns over climate change even some oil executives had already given up on lofoten,1.0,1.0
this why government have been lying to us about wanting to address climate change and meeting the paris targets that it is envisaged opening the arctic up and extracting huge carbon resources says we are being lied to,1.0,1.0
the is an issue but at least there is a route to get a really good grounding we have a school garden flooding is of massive importance to us as we are a coastal school and features really heavily in the spec think you are jumping to conclusions about my teaching,2.0,1.0
my plan is to do the course in the summer went to a brilliant talk on climate change at conf and keen to learn more is doing great work in our school forging community links and with our garden think she would love the course as well,1.0,1.0
as a teacher who is concerned about climate breakdown and ecological collapse and who has seen the glimmer of hope of a new government call me an optimist i have started to think what a green curriculum would look like,1.0,2.0
we beat tories and ukip and got in the media saying climate breakdown a lot we are happy,1.0,1.0
catherine mckenna on liberal propaganda via,1.0,2.0
you have a beautiful climate travel plan,2.0,2.0
we often focus on coastal cities when we talk about rising waters but massive rainfall in the middle of the us has put millions at risk harming the nation ability to produce food,1.0,1.0
honoured to be appointed minister for energy and emissions reduction in the morrison government i look forward to getting on with the job of lowering power prices for australian families and businesses and ensuring we stay on track to meet our emissions reduction target,2.0,2.0
sa graingrowers tell me your thoughts on another couple of shipments of imported wheat being approved have you signed the stop grain imports petition or do you see the decision as just free trade,1.0,1.0
my wife is a terrific cook i am hopeless every morning before going to work i make myself a vietnamese coffee and bring her a cup of tea and two biscotti in bed on saturday morning she returns the favour how come the coffee she makes always tastes better than mine,1.0,1.0
on air now greens mp what worries me is labor is taking all the wrong lessons from the federal election there has this myth being spun by lnp members that somehow there has a big proadani procoal message coming out of the election i think that is just not right,1.0,2.0
just tgatvthey gel off for so long reporting tger barnaby saga,1.0,1.0
tell someone who cares i do not grower unrest mounts over wheat imports have a whinge at you lot voted for him and via,1.0,1.0
all these rabid laborite commentators need to sit the fuck down thery 've been wrong on virtually everything for the last six years if not longer surely their opinions should be treated as the worst possible ideas out there to be avoided at all costs,1.0,1.0
how are everyone feeling so anxious but cautiously optimistic auspol ausvotes1,1.0,1.0
cotton farmer defends water use as ecologists warn of 'tipping point in murraydarling basin how the hell did we get to a point where there are environmentally unsustainable water allocations that taayers then buy back at great cost auspol,1.0,1.0
do rural regions have many prepoll booths or just one per electorate with so much early voting i reckon it will create headaches for election analysts and party to get good data especially when targeting specific areas in future election campaigns,1.0,1.0
powerful owls are feeling the housing pinch in melbourne the minute the housing density gets too high and the tree density drops away the owls go sadly the ecocidal government may sign their death warrants then springst,1.0,1.0
to allow the continued erosion of this continent spectacular and remarkable array of globally unique plants and animals is a travesty of the highest order,1.0,1.0
been getting annoying reflux at intervals for like the last week and a half am i dying i am definitely dying are not i,1.0,1.0
meet the london gb cab driver who retweets rightwing attacks and climate change denial incessantly tweeting all the way from romania definitely a real taxi driver definitely not a paid troll,1.0,1.0
list of cities that cause the most pollution correlates with the list of cities/countries that get lectured the least about man made climate change,1.0,1.0
what if we covered the climate crisis like we did the start of the second world war bill moyers climateemergency climatecatastrophe climatecrisis climatechange extinctionrebellion climatestrike thetimeisnow actnow actonclimate,1.0,1.0
remember the green party cut minimum wage by 1ph privatised the emergency call centre and awarded to british telecom who derecognised unions abstained on the un vote for water as a human right agreed to bank guarantee and bailout no neither did dublin ep201,1.0,1.0
people who winge about climate change and co2 emissions should realise that trees absorb co2 cutting down trees destroys their argument,1.0,1.0
desperation stakes yet again today from the the corrupt proglobalist propaganda machine is becoming a laughing stock the public are no longer fooled by their toxic brainwashing do yourself and ireland a favour and boycott their fakenews for good,1.0,1.0
there has this german politician that says climate change is not humans fault and claims that it is the suns fault because apparently it is shining more intensely did not know we are accepting actual clowns to do politics but okay,1.0,1.0
australia new minister for the pacific and international development is in for a bumpy ride in the region on climatechange to say that climate change is human induced is to overblow and overstate our role in the scheme of the universe auspol,1.0,1.0
apparently tornadoes in oklahoma are proof of climate change who knew also and even more bizarre fact apparently oklahoma is in the midwest,1.0,1.0
